
5,2851
8,795
4,4250
1,3890
7,4959
3,2239
2,2399
4,3685
8,4271
2,4074
1,3933
2,2623
7,2740
9,1135
9,513
5,2912
8,567
5,2624
1,1442
2,1929
8,2541
5,3197
5,1224
9,3882
2,3278
3,3989
5,2120
1,765
8,4493
6,1334
2,3406
3,3174
4,3032
8,2684
9,898
9,317
8,3771
2,2121
2,4954
5,2231
7,1771
1,3161
6,4723
3,4455
4,4349
4,949
3,2615
8,4828
5,1538
4,4364
3,515
8,2386
4,11
5,2863
3,2347
8,1707
9,1370
2,2084
8,4306
2,253
5,2847
5,4946
2,4205
1,4679
2,2785
5,1439
2,952
9,4469
1,3186
9,1016
2,4129
3,1159
3,4891
4,1149
4,3417
4,4945
7,4725
7,3225
1,4340
2,1696
8,1554
8,1158
1,4184
7,1012
6,2687
1,2358
1,3714
2,3393
7,2995
9,3856
4,2183
8,2890
4,1046
8,2009
6,2548
3,886
3,1484
9,2436
1,156
7,4325
5,451
7,2274
9,599
9,2910
1,4839
3,1078
4,1904
1,907
9,2862
3,4901
4,1840
1,4263
4,2829
2,2010
4,4948
1,2731
1,249
1,1402
3,4251
5,2598
9,1574
6,1772
1,1080
6,2512
4,3066
3,4663
6,2191
3,1205
6,2744
4,683
8,4224
7,3762
3,3513
6,3342
1,1755
8,59
6,690
7,4089
6,598
7,743
2,1850
8,2018
7,4616
2,2013
7,3993
9,58
1,4234
2,3201
3,333
6,4008
3,1925
7,285
2,2928
5,1156
6,4175
6,4392
7,2919
2,892
4,384
3,4878
4,3393
6,1812
1,4064
3,877
2,2536
5,4498
5,1345
4,1558
7,3115
6,288
4,3229
6,4032
8,1873
3,1307
1,2815
4,2653
1,279
9,1156
4,4814
6,324
3,1828
7,1203
8,1118
7,2060
4,3813
6,3686
1,3942
1,1473
2,4050
3,4363
4,3719
6,3724
6,4302
1,200
5,3543
6,2173
7,4079
3,4800
3,1432
5,3105
1,2334
2,515
2,3641
8,1118
8,3053
1,517
9,3980
8,3795
2,657
8,3026
8,3952
8,1627
3,2348
7,2272
6,2273
3,1105
6,2626
9,4608
9,4334
5,2554
8,1617
1,3010
4,625
3,1633
2,1097
3,3861
6,3766
5,4907
1,1827
1,3310
6,802
6,4941
4,4595
3,1546
2,695
1,1658
6,1441
6,99
5,1840
5,2265
4,2464
3,4980
6,4547
3,744
2,4503
3,3774
7,4854
1,3482
2,2683
3,3915
1,4173
8,1382
4,1556
4,2964
7,108
5,3270
6,2952
5,1250
1,2429
2,897
5,2063
8,1144
6,2166
8,380
6,380
9,265
4,2986
3,2050
1,160
9,830
9,3270
8,191
7,3581
3,4200
5,3853
6,4744
4,4637
3,1126
1,1241
1,1474
5,481
2,2706
3,3629
6,1324
4,1007
6,294
2,1701
2,1621
8,4145
3,1025
2,3123
1,3880
7,1767
6,1639
6,1817
8,4514
1,2229
7,3627
6,3749
3,1145
4,1381
7,2231
4,4207
5,1344
4,2957
4,3089
8,2407
3,4054
2,1097
7,2383
7,2782
2,1013
2,826
4,458
9,1083
2,4388
1,4050
6,3999
3,4208
2,4583
6,3287
4,3880
9,3584
4,3806
9,4214
7,3980
1,3451
8,1830
1,605
4,1255
3,4285
6,2521
5,4355
8,519
9,3174
5,1139
2,1369
4,2839
5,4275
7,591
7,2299
2,953
7,4988
5,2276
2,4608
1,175
9,2933
9,3992
2,1752
1,1625
4,3584
9,3884
5,2061
3,3640
6,2855
5,1170
5,606
1,1547
8,4193
5,3714
5,2201
3,3629
7,4289
4,3473
6,4361
4,4879
5,2063
2,2781
7,561
5,2851
5,2496
6,1324
4,3494
6,1846
8,2538
2,1570
3,3927
3,2564
5,4258
3,184
8,621
4,2882
4,3263
6,3140
8,1652
5,2713
6,984
3,1039
1,4741
7,291
6,2368
1,4451
2,2849
7,1332
8,3158
9,2579
2,4219
3,2229
9,3057
9,4700
1,2903
1,1847
9,2081
8,1212
5,3516
5,3918
3,3740
8,1511
4,3584
3,2222
1,4082
4,3120
3,884
1,4959
2,1252
4,1134
4,4199
7,1690
6,3024
9,3054
7,1244
9,3352
7,3206
9,3510
3,2100
4,4580
5,827
3,945
3,2725
9,1994
8,867
9,4170
1,66
8,4570
6,1834
1,626
4,901
1,4585
5,490
6,1822
9,2553
3,718
3,2760
7,4009
1,1783
2,3768
5,619
9,2465
4,2874
2,936
3,3456
9,567
2,4379
1,2701
5,1168
7,3455
2,165
4,4779
2,808
7,3381
1,757
7,2762
3,2206
8,1551
4,1571
6,288
8,4484
6,592
9,1158
7,581
8,4088
9,1634
2,4145
2,1513
6,660
8,622
6,3282
2,3778
7,117
3,1362
1,1181
4,2230
9,3704
5,208
6,1849
8,209
1,76
3,4667
4,28
6,1343
8,1666
7,1960
9,1149
8,2306
6,314
1,2182
8,2197
3,873
8,2877
7,4240
3,1789
9,4748
1,2355
6,4687
1,3851
7,1017
1,390
7,4649
9,2631
1,2276
9,3330
2,3072
8,4710
1,3391
9,3653
6,3249
7,2446
5,601
1,2651
5,3445
4,2147
4,4761
3,3443
1,604
3,3873
9,3352
3,4616
5,2871
9,3920
2,1792
8,2030
5,3128
3,2695
2,223
6,92
7,3317
5,194
3,1016
1,2088
4,220
4,2017
1,449
2,4285
8,2213
9,2520
9,40
3,3938
9,3074
4,1827
3,3342
3,2072
3,2586
8,668
5,4663
5,265
7,3546
3,2065
8,3011
2,1411
4,3924
1,1144
1,478
9,3192
2,817
9,4417
2,239
6,1290
8,4622
2,3311
7,2416
2,1761
5,4324
2,2095
7,394
3,4065
7,786
4,1775
5,4124
5,1720
3,2474
1,3822
5,3638
7,4570
2,3214
5,279
1,4345
7,2132
9,97
3,2292
6,3203
9,3987
7,1381
4,3917
8,3677
3,4515
2,1073
8,2171
8,491
3,162
3,1783
2,1352
6,4192
2,975
1,3371
