
1,4473
10,609
4,2703
4,4232
10,1193
8,2500
1,4194
2,2750
9,1103
1,3665
2,1084
5,2724
1,1680
1,1302
6,4852
8,3077
6,1210
7,338
7,1037
1,973
7,198
9,4118
5,2075
8,2518
9,492
10,355
8,4856
4,2411
3,2027
1,3045
8,568
1,1830
9,2396
1,1980
2,2387
8,3244
10,2810
6,434
4,897
5,3937
4,874
4,4444
10,4293
6,2477
2,3887
4,1429
7,3489
9,3046
1,2404
1,53
8,426
5,1985
2,3533
3,1079
4,4140
5,3283
8,2305
4,2948
1,17
8,4852
2,4167
2,4080
10,3417
2,285
10,834
8,85
3,2932
9,1963
5,4772
10,885
9,2440
10,4576
1,150
7,2623
5,3233
9,1846
6,3789
3,1926
4,989
4,4417
7,2718
2,3659
8,293
6,3762
8,2135
7,1094
10,414
4,834
5,146
6,3014
3,4617
2,4209
6,163
5,3823
10,4393
7,1583
10,1793
4,978
1,2725
4,112
5,4045
8,2851
8,2431
7,2326
7,4117
4,686
10,2656
1,3487
6,1911
9,2223
7,51
8,2100
9,176
2,3629
1,2898
9,1421
5,3862
6,713
6,3339
3,1507
4,3380
7,864
3,1705
2,1074
9,4411
5,4674
3,3526
3,2792
4,3085
5,4953
8,1723
9,389
3,3951
8,3319
7,4363
1,2201
5,4953
4,4067
1,3705
8,2295
6,2185
4,1926
8,4711
10,4044
7,1680
6,3295
5,2948
3,4503
10,1865
7,2558
6,1724
7,3067
4,2902
1,4344
7,1292
9,3697
6,4693
1,3546
6,3162
3,2929
1,4370
9,590
9,3675
8,360
7,4810
8,1162
6,3721
2,4405
5,1347
10,2056
2,4907
8,3953
10,2613
8,4500
2,625
4,789
6,621
6,1475
6,3710
5,4786
7,4170
5,4740
6,4779
4,821
7,900
5,1698
2,4161
6,3539
3,3856
4,3433
4,1611
9,3555
9,2683
5,3895
3,4758
3,141
5,706
8,2369
10,1458
10,2231
6,2650
7,4129
8,987
4,2671
9,1873
4,1609
10,2508
2,1821
9,1017
9,4641
4,4600
4,3311
8,3797
3,4325
3,3665
8,4874
7,4815
10,1065
9,3076
7,4695
5,3739
2,28
2,1880
5,2044
1,3940
6,2186
9,877
6,1375
5,563
10,985
5,3006
10,3531
10,1210
10,3912
1,4269
9,3001
10,3408
1,2630
2,2449
8,4058
7,1530
10,4933
9,1086
1,1287
7,4122
5,1854
7,3397
10,4834
5,4740
6,631
5,1192
1,79
3,4921
5,4322
5,3631
5,892
8,3149
3,4386
8,1851
7,3281
5,2642
9,4011
2,1058
3,3460
5,1857
3,2244
6,2099
4,107
4,3844
2,2128
3,3521
2,993
6,3723
3,3028
8,351
9,2943
2,3225
2,4812
5,685
2,4409
1,2063
8,4779
4,1449
8,1200
6,289
1,4143
7,4424
5,4715
1,4510
7,3169
2,917
2,1954
5,1959
3,1659
10,144
8,3403
4,4412
6,4462
4,2548
4,2560
3,1657
4,3861
1,10
6,4303
4,3645
9,2463
6,2379
4,896
2,2921
9,4882
9,4273
7,2811
1,3525
5,4986
5,2414
10,1872
7,3818
4,609
2,3652
2,1027
9,782
6,362
7,2576
8,56
2,3996
4,742
8,424
8,2285
3,3874
1,772
8,751
10,2794
5,317
10,1856
5,876
5,4367
2,4780
10,2714
6,144
2,2557
9,1843
7,2998
7,2527
8,3861
5,3620
1,3098
3,2906
8,1114
7,1706
1,3883
8,4614
7,2428
5,2995
6,3040
3,2131
2,1800
4,179
10,2296
8,4660
5,3585
3,1732
6,3839
10,2528
8,692
10,1181
9,3869
3,5000
8,597
6,592
8,2502
5,4160
8,3984
7,1614
9,1410
5,4109
2,1706
1,4848
7,3732
5,1316
1,79
2,3196
10,3052
6,296
8,1170
4,4500
10,3270
5,316
10,1507
9,133
7,311
4,1615
3,75
7,2487
10,1752
6,2332
10,1288
6,2278
6,3344
5,3769
9,1768
2,1046
5,4767
8,4968
2,850
8,1030
9,2042
1,3213
10,2889
6,2339
4,3520
1,1836
7,4143
7,2415
1,3315
5,340
5,821
8,870
4,1866
8,1671
4,2484
7,147
6,4006
6,2368
10,3685
9,595
1,1327
1,2020
1,4539
10,3585
4,4422
4,2026
5,902
5,2290
7,3566
3,3394
5,804
4,475
10,804
3,3223
4,4667
10,3058
7,4423
6,2174
4,2947
7,3855
2,2817
9,4792
4,1435
1,2366
10,4754
10,580
1,4952
9,4826
8,2777
2,2576
6,2743
2,1618
7,3255
3,1344
9,2439
7,1564
6,3038
8,3125
10,3978
8,3612
8,1554
4,4642
8,1006
8,1099
1,3499
2,2328
9,3012
9,2326
3,4223
10,1742
7,3884
7,2405
3,1877
9,3859
7,525
10,487
1,2832
1,2468
3,4654
6,3018
7,2108
6,2517
2,2969
7,441
5,3389
6,2107
4,3569
2,4930
5,62
4,3808
9,1789
1,4374
10,303
7,3777
2,2621
6,4760
1,4877
10,2150
9,2099
9,205
3,1891
5,1173
4,2839
10,1114
9,3303
7,1193
2,1760
4,1540
5,2229
4,4287
4,3140
3,4535
10,3479
1,4497
5,2379
3,1621
1,3881
2,3999
1,3945
9,3940
10,4208
7,2499
1,1989
10,3160
5,4726
2,3791
1,4615
1,2496
9,3725
9,1169
4,4787
9,4687
7,494
8,1061
8,3518
4,1363
2,2237
4,4250
3,900
3,1960
6,3189
3,553
3,4009
10,3749
9,824
8,3056
10,998
6,1133
1,4574
10,3165
8,3945
4,752
10,3561
7,4278
9,4380
2,2778
2,92
4,2709
1,3612
1,3875
9,3516
4,4727
5,25
8,323
4,1828
5,288
10,4357
8,1147
10,1615
7,3562
3,3713
1,3559
9,96
1,616
8,1957
9,164
1,2977
3,3742
9,3661
10,4346
10,4327
7,1944
1,1003
7,3249
3,593
5,2729
5,2166
6,2510
9,637
1,1877
1,946
7,32
10,774
9,1651
5,3873
4,1560
5,1455
8,4861
6,576
5,980
4,3275
4,513
10,3026
5,3360
2,656
2,2683
6,4151
5,2000
3,481
7,4940
10,1947
1,566
4,3426
1,2615
5,2881
1,4050
4,1031
1,3076
7,2191
7,3521
6,357
7,44
5,804
1,423
8,4629
8,3693
6,1910
1,3156
6,2501
1,663
7,2999
8,1776
10,497
8,4889
7,3811
7,225
4,1830
3,1566
7,1579
4,1444
6,1066
1,1522
2,80
7,1092
