
5473,9
9503,3
9704,1
6081,4
7655,6
2164,6
3614,9
3949,9
3878,8
5058,8
4970,5
7565,2
4215,6
5799,2
1034,5
8979,7
3515,2
2888,1
958,8
2035,3
6590,5
5645,6
4340,7
583,1
2080,5
51,5
8006,1
1556,4
6224,3
338,5
3227,7
7104,4
9527,2
7423,7
9565,5
6817,8
6948,9
5240,3
8493,4
8381,6
5096,3
145,3
657,6
888,5
78,8
7392,5
7812,7
6974,3
5292,2
5216,7
6180,4
8785,7
6048,2
9858,8
7432,1
7834,1
5043,3
137,1
4629,9
2499,7
9663,5
6881,1
8106,2
5082,8
3831,1
9095,4
3404,6
5236,2
7996,4
1406,5
5843,3
5921,6
2481,6
1399,6
6886,9
203,5
1351,2
1385,5
7514,3
1506,7
9874,6
5479,2
134,3
49,4
6728,8
8471,6
6644,7
4828,2
3276,5
4602,2
8803,6
396,3
8404,4
8560,2
9073,7
5606,8
9662,8
3951,3
5307,3
1338,9
3650,2
6347,4
2694,3
4846,5
415,8
925,2
2182,1
1007,3
7136,2
8110,3
2359,3
2193,1
6991,4
1707,4
9921,2
9997,9
3946,1
1541,7
2686,2
9358,2
1982,7
2161,8
6821,7
9710,4
1942,8
3603,3
8815,7
8580,2
5489,5
5622,2
5010,7
4586,1
9210,8
8348,1
4460,5
5024,1
7314,3
5176,7
4407,2
6871,3
9493,4
1894,8
5285,8
2828,1
5396,8
6748,2
195,5
2133,2
3287,1
8175,3
548,9
8440,5
7020,5
3500,6
4067,8
1023,7
4790,5
1438,4
9285,8
744,5
9261,6
1081,4
4616,7
6403,2
1823,8
7813,3
3519,2
1533,4
3536,9
6209,3
2838,2
1533,7
8045,5
7501,8
5148,7
8257,5
4656,7
628,2
8044,3
9421,7
9134,2
8564,4
5483,5
253,5
432,2
2638,7
1965,6
542,7
5967,7
3915,2
5261,4
9103,9
5,7
2245,1
3950,9
478,8
7667,6
2105,4
8247,6
1017,5
4935,6
6328,7
8815,1
7260,3
4779,4
6230,5
8876,8
6328,2
8391,7
7387,4
459,3
9915,4
194,7
3332,6
5275,8
3292,5
2351,5
8672,4
901,8
1228,2
2569,8
1231,4
7232,9
7093,3
8173,8
7742,4
8677,7
2596,1
5023,2
7581,8
292,9
8306,6
4234,1
5982,9
904,3
5611,4
4427,4
5363,5
3831,3
8825,9
6051,4
1118,5
4903,7
2673,6
5625,5
2881,3
7642,8
4858,7
9499,3
2428,8
2078,2
9426,8
4020,9
80,3
8257,1
8323,7
6061,1
4787,9
4507,4
5054,2
8997,2
480,8
8053,1
3260,7
1383,4
4680,9
7679,9
3403,2
1640,4
5799,1
2389,4
139,5
2407,9
216,7
9178,8
4962,2
3364,3
4868,8
243,5
9153,2
2566,7
2399,3
9393,7
5466,5
4914,3
6641,6
5809,4
7929,7
353,3
7029,7
8883,2
9596,6
2712,2
8226,7
3199,9
5726,3
3931,2
8331,8
5822,9
8929,9
7650,1
9973,8
5362,1
9561,7
1622,8
9107,2
9320,5
8125,5
7430,3
1922,2
945,8
7205,8
3862,1
8655,8
7710,1
1665,4
3215,4
8152,2
2809,1
5636,3
8060,1
8056,3
726,2
3201,7
8708,4
5954,1
1519,8
9632,7
7863,5
4872,6
9684,3
2990,1
8001,2
7107,3
5056,3
8044,7
9012,6
5164,2
9867,7
2564,1
6647,8
4105,9
8286,2
5785,7
1367,6
7235,1
814,5
3993,2
1331,4
4380,7
7416,6
8730,3
1349,8
267,5
2271,9
9775,9
7424,5
9849,2
5256,9
5147,7
5490,6
6857,7
1718,4
500,8
7052,7
7037,5
6236,3
230,9
8873,8
8069,2
4214,1
2195,1
9942,3
5082,1
9614,2
5264,8
1695,2
7661,9
1965,5
3273,8
6338,4
8504,5
4714,6
3407,4
4264,7
3060,5
5556,2
8700,1
6265,1
6960,9
6966,2
9133,4
7524,2
3170,4
7769,8
1282,2
1941,6
8516,9
2702,1
7072,6
5728,5
8086,2
2100,8
4538,1
599,2
1823,6
9265,4
1174,8
3599,1
5465,4
6641,3
6378,7
2675,9
7525,9
9317,3
9967,4
6384,6
1980,1
6339,9
6651,7
9772,7
686,9
6510,9
5560,6
6707,9
5427,9
3236,8
3683,7
9139,4
7748,6
6350,6
4220,7
559,1
8950,8
9089,6
3753,4
7075,8
4303,3
2657,8
1086,6
1396,1
8588,9
1744,3
4594,6
3131,6
1102,3
9994,2
6814,6
8450,3
5507,8
2459,7
783,1
5577,2
9798,6
8879,4
1944,2
5570,6
4348,7
1908,1
4288,6
4443,5
2619,4
2794,6
8612,2
420,5
3936,1
3145,3
2547,1
285,2
6956,7
1400,6
6682,3
6222,6
6881,9
8614,6
8679,3
1684,6
4903,8
5349,4
9944,9
3723,5
1852,7
5333,8
4302,6
217,8
1561,9
2392,4
8139,1
6495,2
9914,5
5758,2
3004,2
4346,6
1472,1
6766,3
2624,2
9123,2
908,1
9362,8
232,5
1587,2
749,3
8164,9
2943,6
5939,6
8418,6
8733,8
3080,6
1055,9
2490,4
1560,5
8407,2
4918,8
1429,2
7340,6
5919,8
1727,1
7259,4
4377,7
5522,3
4440,4
7003,1
2771,4
2551,4
8092,8
3126,9
8185,4
1972,6
7108,5
1041,2
8338,2
1206,7
6445,4
7109,7
67,4
9818,7
2786,8
5482,2
8242,2
5001,8
6937,4
9480,8
5393,7
8325,2
7508,2
8716,9
2177,8
3361,4
6911,5
1118,8
3185,2
5911,8
4528,5
5716,9
3253,1
3793,1
213,6
9298,6
7796,6
6268,8
8391,4
1269,6
8191,2
573,4
5955,8
9677,8
8635,8
9982,3
2,3
1483,1
6688,8
1670,6
5573,1
2068,6
7345,4
4780,3
4386,1
7589,4
6313,2
1130,7
8286,2
3237,3
7718,2
9433,9
2799,4
9482,8
261,8
8192,7
6388,5
8570,9
2215,9
6711,8
8676,2
3539,8
6144,8
2508,5
422,3
8354,6
8206,2
1418,3
4200,2
3784,5
5674,8
7764,2
2897,5
2028,9
4901,7
5733,5
3196,2
5418,8
331,3
5228,8
599,7
7904,7
7500,8
9748,6
2779,7
9589,5
624,7
2388,9
3265,1
9779,6
9684,6
887,1
5006,2
5877,2
4293,2
603,2
4482,4
8422,8
7647,1
7235,7
8735,4
8321,9
6055,2
283,1
7220,1
9417,4
2632,3
6307,5
9780,1
8284,4
1137,6
1490,6
4309,2
8266,6
268,3
8962,3
9307,2
226,3
8344,5
7122,6
7100,8
1648,5
8305,7
3993,8
334,8
9395,9
725,3
3200,9
5892,4
4283,4
6874,2
2841,2
7068,5
2787,9
1921,1
5334,6
7996,3
7730,3
1031,6
7916,6
8421,2
7311,1
5754,2
9062,8
9388,8
8423,5
6825,2
7330,1
3131,9
9337,6
8953,6
3303,6
5285,6
9167,8
9944,8
5176,7
6065,3
4592,7
6401,4
6259,2
4155,4
6336,7
902,5
2519,9
2619,6
7007,3
6040,3
4652,4
6099,1
983,1
4905,1
1117,4
6237,5
9060,6
4943,5
9655,9
2421,2
3891,4
4658,8
5461,9
6021,5
3432,2
9562,4
3962,7
9471,9
3916,4
1174,5
2266,4
7793,1
9519,1
7091,8
9275,4
4177,3
294,9
1261,2
7818,5
9387,6
4167,3
3225,7
1061,9
1820,5
7460,6
6547,6
5261,8
9911,1
4523,8
5292,9
6259,8
3647,5
4647,8
2412,9
1039,2
4692,1
9553,5
5311,5
499,3
7756,9
864,3
3245,5
5442,9
8472,7
4748,1
5083,6
2983,5
2385,5
1400,3
2032,2
7185,3
5751,7
2550,4
6738,2
8035,8
2142,5
623,8
8084,1
6388,7
8547,9
1441,9
3715,8
6382,4
8157,9
298,5
115,7
2382,5
5133,3
2517,5
4478,8
9249,9
8564,2
1660,4
7591,4
5776,4
2938,5
