
5580,5
4281,5
964,6
6192,7
4027,6
8632,9
538,6
1127,5
8422,2
4595,7
154,2
2307,7
7700,9
8566,5
1078,7
2187,7
6529,2
6293,1
6095,9
9401,2
1560,2
7348,3
2126,7
922,2
9193,5
1295,6
7381,9
5075,6
8263,4
7449,8
2207,6
125,2
7368,8
5320,1
3593,3
5211,1
1207,8
133,9
6958,6
7627,9
1937,8
4538,3
9137,6
3846,1
4028,5
716,9
4628,3
9923,4
3894,2
2997,4
6065,5
3473,1
4126,2
2029,1
4896,1
1646,2
697,9
7905,2
4633,5
1272,1
8933,5
948,1
3822,7
2946,4
324,4
9269,9
2998,4
9388,6
6073,5
9835,7
8533,9
9498,3
2772,8
2166,2
6744,6
6978,7
1959,7
7764,8
1877,5
7411,8
683,4
1666,5
1709,5
6435,1
8208,4
8166,4
3920,8
152,5
9258,6
8558,2
2096,1
1303,2
2170,2
9389,5
4706,1
2936,2
6390,5
189,1
9089,1
5503,6
255,5
1225,9
1638,8
8364,9
1378,1
7327,6
1142,8
8179,5
1818,5
129,9
3202,2
4406,3
3278,6
4140,4
8624,4
6992,6
7541,6
4668,2
465,6
6685,6
7513,1
8558,4
1381,4
9116,2
7319,4
9667,5
4183,6
7170,5
9013,1
492,2
7458,2
3911,6
1047,9
4284,5
5206,6
1851,4
8940,9
3296,1
338,5
8781,1
9433,8
843,6
7136,5
8237,1
3644,8
3455,7
5633,4
4930,2
4040,7
7814,7
712,1
249,3
3750,9
9156,3
9554,9
3816,2
5906,3
6082,6
3351,4
4626,7
5048,4
6819,3
698,2
4741,5
2889,2
7533,2
1086,4
2467,8
2549,3
1931,1
4625,6
7564,6
3029,4
9984,3
7686,1
943,3
8877,1
8537,4
9244,5
3788,9
6287,2
9999,2
451,7
525,5
4003,5
6693,1
6539,5
1801,4
8820,2
7659,2
7668,4
2131,5
5143,6
7176,8
9543,1
4487,7
7677,1
1395,2
1950,8
7472,8
5105,5
9209,4
8839,2
7475,9
8170,9
8767,4
2673,8
8833,6
9221,7
8589,9
5236,5
6689,8
6456,2
4756,1
992,4
3427,5
1325,5
2718,3
1656,4
1821,3
4582,7
7688,6
32,3
2116,8
6340,9
4257,3
9019,8
9531,3
3818,1
9944,1
798,7
112,5
4414,4
908,9
6294,5
6391,3
9685,1
4301,1
4269,4
1552,1
6453,6
1078,3
4832,6
8818,3
8929,6
3295,8
1594,5
6737,6
2167,7
9440,3
6920,1
3632,8
8530,2
956,9
5205,9
2037,2
1649,6
6777,5
157,4
3335,1
9175,1
3480,4
1004,3
561,8
9645,4
6249,9
7744,6
9449,7
7300,3
9540,9
291,6
7693,4
7594,7
9090,7
21,1
2996,8
5857,6
2751,7
6184,4
1949,9
9299,1
6650,2
9028,2
730,5
4306,5
9629,9
7741,6
7010,4
5185,7
9324,3
831,6
6912,9
6671,8
9955,2
6322,1
8378,8
3389,5
9930,1
8112,5
7383,7
879,7
2738,4
538,7
5881,5
2284,1
1664,3
7599,8
6177,5
932,1
5952,7
1060,1
3982,1
1369,2
1808,3
5479,7
84,8
2681,3
9245,7
6409,1
2095,1
810,1
6027,7
6180,3
3671,9
8873,1
294,3
2757,3
2131,3
6384,7
9155,6
2455,2
1796,4
8648,3
4383,5
102,4
8625,6
2210,8
6112,3
8844,2
4955,7
6062,8
9402,3
8519,2
5842,5
335,8
1828,9
1242,5
3285,1
9874,5
1855,7
1167,5
7972,2
8721,6
3484,6
2253,2
2275,6
5075,3
2175,8
725,3
1729,1
4179,5
6083,3
4632,8
2540,3
5459,4
1839,6
2954,4
311,4
7172,1
6343,4
5475,5
9140,1
8158,1
3388,2
8028,1
3159,9
5199,5
3514,6
9014,2
1359,3
5302,9
9157,1
984,8
3898,1
4817,1
5277,3
3252,4
33,1
4616,7
309,2
225,5
2926,1
1795,8
6366,7
2245,9
8683,7
9718,5
4590,5
1631,8
8439,1
8963,5
7129,3
7889,4
5251,4
